,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
661403,Emmanuel Clase,68,0,6,7,0,13,1.000,0.19,1.86,63.2,68,1,0,0,91,33,14,6,0,2,65,10,2,36,0,.161,223,.197,.215,.412,0,3,1.000,9,792,,48,,,1,1,,2.76,0,,1.27,63.2,2,4,36,39,0,3,9,0.72,235,191,68,0,0,593,.750,0,0,4,0,.333,12.44,61,6.50,9.19,1.41,5.09,1.98,0.28,5,2,,
660853,Los Santos,45,0,4,3,1,8,.875,0.16,1.31,48.1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.17,48.1,4,0,1,2,3,1,17,1.12,197,145,45,0,0,520,.670,2,1,3,0,1.000,16.12,11,3.31,9.87,2.98,7.08,3.17,0.56,33,9,,
676391,Ernie Clement,63,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,47,48,18,3,0,0,24,11,0,29,2,.200,145,.264,.221,.485,1,0,.000,3,588,161,32,6,77,2,1,.238,0.98,0,-.--,18.00,2.0,0,0,0,0,0,0,4,3.00,11,6,2,0,0,26,.620,0,0,1,0,.---,21.00,2,-.--,0.00,0.00,27.00,18.00,9.00,0,0,,
675916,James Karinchak,30,0,0,0,0,0,.000,0.00,0.00,31.1,30,0,0,0,9,34,6,2,1,2,50,18,0,17,1,.156,109,.279,.248,.527,1,9,.900,0,559,,27,,,0,1,,0.26,0,,1.72,31.1,1,0,3,4,7,1,6,1.12,129,94,30,0,0,332,.590,1,0,2,0,1.000,17.84,6,2.78,14.36,5.17,4.88,1.72,0.57,6,3,,
608070,Jose Ramirez,27,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,108,219,81,42,4,28,71,64,17,151,6,.278,543,.357,.525,.882,7,17,.708,5,2494,619,285,112,216,0,6,.273,0.49,0,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647304,Josh Naylor,25,25,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,137,100,40,24,0,18,70,31,4,104,6,.256,406,.315,.448,.763,1,5,.833,12,1581,448,182,69,180,0,5,.266,1.37,0,22.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668948,Kirk McCarty,10,2,3,1,0,4,1.000,0.40,1.16,31.2,10,0,0,0,30,38,18,4,0,8,21,12,1,32,0,.269,119,.331,.504,.835,1,0,.000,3,475,,60,,,0,2,,0.79,0,,4.55,31.2,4,2,0,1,0,1,16,1.39,133,95,10,0,0,317,.670,0,0,0,1,.667,15.00,5,1.75,5.97,3.41,9.09,5.12,2.27,1,0,,
571912,Luke Maile,68,50,21,424,0,445,1.000,6.54,8.71,460.1,68,2,0,0,32,47,17,10,0,2,49,18,0,35,2,.219,160,.301,.319,.620,13,29,.690,4,743,183,51,15,77,0,3,.295,0.68,0,80.00,,,,,,,,,,,,,,,,,,,,18,1,,,,,,,,,,,,1,3.62
664702,Myles Straw,139,131,12,335,1,348,.997,2.50,2.64,1183.0,139,2,0,1,154,157,64,21,2,0,78,49,0,106,1,.216,491,.287,.267,.554,1,17,.944,4,2152,545,131,26,215,1,3,.255,0.98,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680704,Nick Sandlin,41,0,4,1,1,6,.833,0.12,1.18,38.2,41,1,0,1,45,31,10,5,0,2,36,23,3,23,1,.170,135,.296,.252,.548,0,5,1.000,4,660,,34,,,0,0,,1.45,0,,2.09,38.2,5,2,0,2,6,2,9,1.19,159,116,41,0,0,409,.620,1,0,1,0,.714,17.07,10,1.57,8.38,5.35,5.35,2.33,0.47,25,8,,
660757,Oscar Gonzalez,4,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,87,61,27,25,0,9,63,12,2,88,3,.295,298,.328,.470,.798,1,1,.500,6,1185,314,140,36,129,0,1,.348,1.43,0,33.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680911,Owen Miller,21,13,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,110,115,49,25,1,5,87,27,1,100,7,.248,403,.300,.352,.652,0,1,1.000,7,1705,446,142,48,179,0,9,.297,0.96,0,80.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680700,Richie Palacios,53,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,33,34,7,6,0,0,20,9,1,26,1,.232,112,.293,.286,.579,0,2,1.000,2,513,123,32,10,59,0,1,.280,0.97,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656529,Sam Hentges,51,0,10,3,1,14,.929,0.25,2.13,55.0,51,1,0,1,69,29,17,7,0,3,64,17,1,37,3,.188,197,.261,.269,.530,1,5,.833,4,832,,53,,,1,1,,2.38,0,,2.62,55.0,3,2,0,0,6,0,16,0.98,219,165,51,0,0,553,.660,3,0,3,0,.600,15.13,14,3.76,10.47,2.78,6.05,2.78,0.49,22,5,,
669456,Shane Bieber,28,28,16,14,1,31,.968,1.07,1.49,181.1,28,1,0,1,181,161,62,24,2,16,184,35,0,152,2,.226,672,.265,.339,.604,4,8,.667,16,2605,,228,,,3,3,,1.12,0,,2.83,181.1,11,8,0,0,0,0,57,1.03,715,544,28,1,0,1753,.670,2,1,5,0,.579,14.37,0,5.26,9.13,1.74,7.54,3.08,0.79,0,0,,
680757,Steven Kwan,133,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,139,168,75,22,6,4,53,58,1,146,6,.291,501,.369,.383,.752,5,15,.750,8,2367,570,192,40,201,1,4,.317,0.83,0,125.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663986,Trevor Stephan,59,0,2,5,2,9,.778,0.12,1.09,58.0,59,0,0,2,49,48,22,11,0,3,74,14,2,55,4,.249,221,.303,.339,.642,0,9,1.000,3,932,,75,,,3,2,,1.02,0,,2.79,58.0,6,4,2,4,16,2,18,1.19,244,174,59,0,0,618,.660,4,0,2,0,.600,16.07,6,5.29,11.48,2.17,8.53,3.41,0.47,17,5,,
663474,Triston McKenzie,28,27,8,12,0,20,1.000,0.71,1.05,172.1,28,1,0,0,113,217,61,27,2,24,167,43,0,125,5,.202,619,.259,.368,.627,4,6,.600,10,2546,,228,,,1,2,,0.52,0,,3.08,172.1,10,11,0,0,0,0,59,0.97,670,517,28,0,0,1702,.670,5,0,8,0,.476,14.77,1,3.88,8.72,2.25,6.53,3.19,1.25,0,0,,
671289,Tyler Freeman,6,6,11,10,0,21,1.000,3.50,3.44,55.0,6,4,0,0,22,21,7,3,0,0,8,4,0,16,4,.242,66,.320,.288,.608,0,1,1.000,2,299,75,19,3,39,0,1,.271,1.05,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666181,Will Benson,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,13,11,7,1,0,0,17,3,0,9,2,.180,50,.255,.200,.455,0,0,.---,1,207,55,10,3,26,0,0,.273,1.18,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
572041,AJ Pollock,14,11,0,20,0,20,1.000,1.43,1.98,91.0,14,0,0,0,122,126,55,24,1,12,92,29,0,107,2,.242,443,.289,.381,.670,1,2,.667,12,1678,478,169,51,213,0,4,.277,0.97,0,36.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607481,Aaron Bummer,25,0,2,0,0,2,1.000,0.08,0.86,21.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.91,21.2,2,1,2,4,9,2,7,1.52,97,65,25,0,0,224,.590,2,0,0,1,.667,17.58,3,2.50,10.38,4.15,9.55,4.57,0.83,11,5,,
641553,Adam Engel,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,43,64,30,12,1,2,69,11,1,50,3,.221,226,.267,.310,.577,3,12,.800,2,923,240,70,15,100,0,0,.310,0.67,0,113.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683734,Andrew Vaughn,122,29,0,0,0,0,.000,0.00,-.--,0.0,29,0,0,0,139,118,59,28,1,17,81,29,0,135,9,.288,469,.339,.461,.800,0,0,.---,12,1926,511,216,73,170,0,4,.315,1.18,0,27.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663436,Davis Martin,11,6,8,3,0,11,1.000,1.00,1.98,50.0,11,3,0,0,49,61,23,9,1,5,35,16,1,43,2,.232,185,.299,.373,.672,0,3,1.000,4,795,,69,,,2,1,,0.80,1,,3.78,50.0,2,4,0,1,0,1,21,1.18,207,150,11,0,0,523,.660,2,0,3,1,.333,15.90,1,2.19,6.30,2.88,7.74,4.14,0.90,2,0,,
656302,Dylan Cease,29,29,7,2,2,11,.818,0.31,0.49,167.0,29,0,0,2,113,164,50,23,1,14,214,68,2,113,2,.187,603,.272,.299,.571,4,10,.714,4,2814,,180,,,1,0,,0.69,0,,2.16,167.0,14,7,0,0,0,0,40,1.08,674,501,29,1,1,1758,.620,2,1,7,1,.667,16.85,0,3.15,11.53,3.66,6.09,2.69,0.75,0,0,,
650391,Eloy Jimenez,39,39,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,64,55,34,10,0,14,56,26,0,78,3,.313,249,.379,.522,.901,0,0,.---,6,1014,282,130,49,88,0,4,.350,1.16,0,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462101,Elvis Andrus,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,37,26,19,6,0,6,18,8,0,37,0,.314,118,.357,.517,.874,0,6,1.000,1,474,126,61,21,41,0,0,.330,1.42,0,19.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657757,Gavin Sheets,110,15,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,80,105,30,18,0,13,73,25,0,81,3,.241,336,.297,.411,.708,0,0,.---,9,1535,367,138,48,166,0,3,.269,0.76,0,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518617,Jake Diekman,19,0,1,2,0,3,1.000,0.16,1.93,14.0,19,0,0,0,12,8,8,2,0,2,23,9,1,15,2,.259,58,.377,.397,.774,0,2,1.000,0,284,,23,,,0,0,,1.50,0,,3.86,14.0,0,2,0,0,4,0,6,1.71,69,42,19,0,0,174,.610,2,0,0,0,.000,20.29,1,2.56,14.79,5.79,9.64,5.14,1.29,6,2,,
669424,Jimmy Lambert,37,2,4,0,0,4,1.000,0.11,0.84,43.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.70,43.1,1,2,0,1,7,1,13,1.29,185,130,37,0,0,477,.660,1,0,4,0,.333,16.80,6,2.35,8.31,3.53,8.10,2.91,0.83,25,10,,
456501,Johnny Cueto,22,21,12,10,0,22,1.000,1.00,1.42,139.2,22,2,0,0,155,155,54,31,1,14,88,31,1,137,6,.259,529,.305,.401,.706,2,4,.667,18,2100,,212,,,1,5,,1.00,0,,3.09,139.2,7,8,0,1,0,1,48,1.20,572,419,22,1,0,1368,.650,6,1,2,1,.467,15.04,0,2.84,5.67,2.00,8.83,3.48,0.90,0,0,,
547989,Jose Abreu,27,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,157,128,82,35,0,15,104,60,2,172,9,.309,557,.383,.452,.835,0,0,.---,16,2562,630,252,71,250,0,4,.355,1.23,0,37.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614179,Jose Ruiz,58,0,4,2,0,6,1.000,0.10,0.98,55.2,58,1,0,0,48,52,28,12,1,7,64,29,0,49,0,.233,210,.322,.400,.722,1,7,.875,3,1042,,84,,,0,3,,0.92,0,,4.37,55.2,1,0,0,0,11,0,27,1.40,242,167,58,0,0,622,.600,0,1,4,0,1.000,18.72,19,2.21,10.35,4.69,7.92,4.53,1.13,27,11,,
543281,Josh Harrison,107,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,99,98,46,18,2,6,66,21,0,88,12,.253,348,.317,.368,.685,1,1,.500,8,1392,384,128,24,145,2,1,.296,1.01,0,58.00,18.00,3.0,0,0,0,0,0,0,6,3.67,18,9,3,0,0,33,.580,0,0,0,0,.---,19.00,3,1.00,6.00,6.00,27.00,18.00,3.00,0,0,,
608665,Kendall Graveman,60,0,5,3,1,9,.889,0.13,1.20,60.2,60,0,0,1,66,49,24,8,2,5,63,24,1,59,1,.251,235,.321,.366,.687,0,4,1.000,6,964,0,86,0,0,0,2,.---,1.35,0,-.--,2.82,60.2,3,3,6,12,24,6,19,1.37,262,182,60,0,0,616,.640,1,0,2,0,.500,15.89,14,2.63,9.35,3.56,8.75,3.56,0.74,8,2,,
458681,Lance Lynn,18,18,3,1,0,4,1.000,0.22,0.35,103.2,18,0,0,0,91,108,54,17,0,16,113,16,0,95,9,.235,405,.278,.395,.673,2,0,.000,3,1728,,160,,,0,2,,0.84,0,,3.99,103.2,7,5,0,0,0,0,46,1.07,432,311,18,0,0,1131,.650,9,0,3,0,.583,16.67,0,7.06,9.81,1.39,8.25,4.69,1.39,0,0,,
544725,Leury Garcia,96,0,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,100,76,38,8,0,3,65,7,0,63,3,.211,299,.234,.268,.502,0,2,1.000,6,1153,314,80,20,125,2,3,.256,1.32,0,99.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521230,Liam Hendriks,53,0,5,1,1,7,.857,0.11,1.04,52.2,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.08,52.2,4,4,33,37,0,4,18,1.04,214,158,53,0,0,533,.630,1,0,8,0,.500,16.16,47,5.77,12.82,2.22,7.18,3.76,1.20,8,4,,
608337,Lucas Giolito,27,27,11,5,0,16,1.000,0.59,1.01,143.2,27,1,0,0,122,130,85,35,3,23,158,55,1,159,1,.281,565,.344,.476,.820,1,5,.833,15,2479,,269,,,0,4,,0.94,0,,5.07,143.2,10,9,0,0,0,0,81,1.49,625,431,27,0,0,1587,.640,1,0,3,1,.526,17.26,0,2.87,9.90,3.45,9.96,5.32,1.44,0,0,,
673357,Luis Robert,96,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,97,96,54,18,0,12,75,17,1,108,3,.288,375,.323,.432,.755,3,11,.786,6,1336,396,162,56,162,0,1,.332,1.01,0,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625643,Reynaldo Lopez,55,1,6,6,1,13,.923,0.22,1.83,59.1,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.88,59.1,5,3,0,4,8,4,19,0.94,231,178,55,0,0,595,.660,1,0,4,0,.625,15.27,7,5.45,9.10,1.67,6.83,3.34,0.15,27,8,,
663853,Romy Gonzalez,22,0,0,0,0,0,.000,0.00,0.00,2.0,1,0,0,0,17,14,12,4,0,2,27,2,0,21,0,.269,78,.284,.397,.681,1,0,.000,2,286,81,31,10,34,0,1,.380,1.21,0,39.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664874,Seby Zavala,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,22,45,21,13,0,2,63,18,0,46,3,.269,171,.345,.380,.725,6,19,.760,1,845,197,65,21,85,3,2,.407,0.49,0,85.50,,,,,,,,,,,,,,,,,,,,13,0,,,,,,,,,,,,4,3.98
621383,Tanner Banks,33,0,5,2,0,7,1.000,0.21,1.26,50.0,33,0,0,0,56,46,25,5,0,5,45,17,0,41,1,.219,187,.286,.326,.612,3,0,.000,3,851,,61,,,0,1,,1.22,0,,3.24,50.0,2,0,0,0,1,0,18,1.16,206,150,33,0,0,577,.680,1,0,2,1,1.000,17.02,13,2.65,8.10,3.06,7.38,4.50,0.90,9,5,,
592826,Vince Velasquez,23,9,2,2,3,7,.571,0.17,0.54,67.0,23,0,0,1,58,86,41,20,0,11,56,21,0,64,2,.244,262,.304,.447,.751,1,3,.750,2,1151,,117,,,1,1,,0.67,0,,5.24,67.0,3,3,0,0,1,0,39,1.27,287,201,23,0,0,744,.650,2,1,0,0,.500,17.18,5,2.67,7.52,2.82,8.60,5.51,1.48,3,2,,
518735,Yasmani Grandal,24,24,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,74,90,14,6,0,5,71,42,1,59,2,.202,292,.305,.274,.579,8,37,.822,8,1409,338,80,26,137,0,2,.248,0.82,1,58.40,,,,,,,,,,,,,,,,,,,,24,0,,,,,,,,,,,,8,4.09
660162,Yoan Moncada,88,85,146,69,4,219,.982,2.44,2.61,742.2,88,15,0,1,83,89,36,14,1,10,100,29,2,75,2,.217,345,.281,.351,.632,0,2,1.000,5,1519,378,121,47,158,1,1,.275,0.93,0,34.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
592717,Aaron Sanchez,6,3,3,2,0,5,1.000,0.83,1.88,24.0,6,0,0,0,29,19,10,6,0,1,21,7,0,25,4,.266,94,.343,.362,.705,1,2,.667,2,400,,34,,,0,0,,1.53,0,,3.75,24.0,0,1,0,0,0,0,10,1.33,105,72,6,0,0,261,.650,4,0,0,0,.000,16.67,1,3.00,7.88,2.63,9.38,3.75,0.38,1,0,,
641927,Bailey Ober,8,8,2,1,0,3,1.000,0.38,0.71,38.2,8,0,0,0,21,59,17,7,2,2,34,8,0,37,2,.250,148,.294,.365,.659,0,1,1.000,2,596,,54,,,1,2,,0.36,0,,3.49,38.2,1,2,0,0,0,0,15,1.16,161,116,8,0,0,397,.670,2,1,0,0,.333,15.41,0,4.25,7.91,1.86,8.61,3.96,0.47,0,0,,
571740,Billy Hamilton,5,3,0,5,0,5,1.000,1.00,1.55,29.0,5,0,0,0,4,1,9,0,0,0,8,1,0,1,0,.077,13,.143,.077,.220,0,7,1.000,0,59,15,1,0,7,1,0,.200,4.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643348,Caleb Hamilton,13,0,0,4,0,4,1.000,2.00,9.00,4.0,2,1,0,0,3,0,1,0,0,0,6,0,0,0,0,.000,8,.000,.000,.000,0,0,.---,0,37,9,0,0,5,1,0,.000,3.00,0,-.--,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,0,5.00
573204,Caleb Thielbar,61,0,3,3,1,7,.857,0.10,1.00,54.1,61,0,0,1,26,64,25,5,1,5,71,18,1,45,0,.220,205,.281,.327,.608,1,3,.750,1,902,0,67,0,0,0,1,.---,0.41,0,-.--,3.48,54.1,3,2,1,2,18,1,21,1.16,224,163,61,0,0,626,.690,0,2,0,1,.600,16.60,10,3.94,11.76,2.98,7.45,4.14,0.83,39,7,,
621043,Carlos Correa,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,115,116,66,20,1,21,109,57,2,133,3,.284,469,.362,.465,.827,0,0,.---,15,2182,533,218,58,180,0,4,.327,0.99,0,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605164,Dylan Bundy,26,26,5,3,0,8,1.000,0.31,0.57,127.0,26,0,0,0,107,180,68,27,2,20,87,25,0,135,3,.268,503,.304,.449,.753,1,8,.889,5,1953,,226,,,0,6,,0.59,0,,4.68,127.0,8,7,0,0,0,0,66,1.26,537,381,26,0,0,1355,.690,3,0,2,0,.533,15.38,0,3.48,6.17,1.77,9.57,4.82,1.42,0,0,,
641941,Emilio Pagan,54,0,3,2,1,6,.833,0.09,0.79,57.0,54,1,0,1,44,49,36,14,1,12,76,25,2,59,1,.261,226,.336,.491,.827,1,1,.500,2,1038,,111,,,1,1,,0.90,0,,4.89,57.0,4,6,9,16,7,7,31,1.47,254,171,54,0,0,677,.650,1,0,3,0,.400,18.21,25,3.04,12.00,3.95,9.32,5.68,1.89,13,5,,
596142,Gary Sanchez,28,28,0,0,0,0,.000,0.00,-.--,0.0,28,0,0,0,95,88,37,22,0,14,120,32,0,81,4,.213,380,.279,.382,.661,14,32,.696,11,1662,420,145,53,167,0,4,.268,1.08,1,27.14,,,,,,,,,,,,,,,,,,,,24,0,,,,,,,,,,,,4,4.31
665482,Gilberto Celestino,8,5,1,11,0,12,1.000,1.50,2.45,44.0,8,0,0,0,88,50,28,10,1,2,70,26,0,65,2,.240,271,.311,.306,.617,1,3,.750,11,1211,301,83,19,124,2,0,.317,1.76,0,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570482,Gio Urshela,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,112,135,51,24,3,12,85,35,2,122,1,.273,447,.322,.421,.743,0,1,1.000,20,1778,490,188,58,207,0,7,.308,0.83,0,37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643377,Griffin Jax,59,0,3,2,1,6,.833,0.08,0.67,67.1,59,0,0,0,66,56,27,7,2,7,73,19,3,51,3,.209,244,.273,.340,.613,0,3,1.000,7,1069,,83,,,1,1,,1.18,0,,3.34,67.1,6,3,1,7,18,6,25,1.04,268,202,59,0,0,723,.680,3,0,2,0,.667,15.88,10,3.84,9.76,2.54,6.82,3.61,0.94,17,7,,
595909,Jake Cave,9,6,0,16,0,16,1.000,1.78,2.57,56.2,9,0,0,0,21,35,12,3,2,5,35,7,0,22,0,.196,112,.242,.393,.635,0,1,1.000,1,486,120,44,14,56,0,1,.233,0.60,0,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650339,Jermaine Palacios,1,0,28,5,3,36,.917,3.00,3.19,93.1,11,3,0,1,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,4,48,0,2,26,0,0,.185,-.--,0,-.--,0.00,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,3,.750,0,0,0,0,.---,12.00,1,-.--,27.00,0.00,0.00,0.00,0.00,1,0,,
661395,Jhoan Duran,55,0,5,1,1,7,.857,0.11,0.83,65.2,55,1,0,1,71,32,14,4,1,6,87,16,3,47,4,.201,234,.263,.303,.566,2,4,.667,8,984,0,71,0,0,2,1,.---,2.22,0,-.--,1.78,65.2,2,4,8,8,18,0,13,0.96,257,197,55,0,0,681,.690,4,0,6,0,.333,14.98,16,5.44,11.92,2.19,6.44,1.92,0.82,9,2,,
657746,Joe Ryan,25,25,11,2,1,14,.929,0.52,0.85,137.0,25,0,0,1,80,184,57,27,2,20,138,43,0,106,10,.209,507,.284,.389,.673,3,11,.786,8,2231,,197,,,1,0,,0.43,0,,3.61,137.0,12,8,0,0,0,0,55,1.09,561,411,25,0,0,1492,.670,10,0,2,2,.600,16.28,0,3.21,9.07,2.82,6.96,3.74,1.31,0,0,,
605347,Jorge Lopez,17,0,4,0,1,5,.800,0.24,2.12,17.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.71,17.0,0,1,4,6,1,2,7,1.71,78,51,17,0,0,188,.660,3,0,2,0,.000,16.71,10,1.27,7.41,5.82,9.53,3.71,0.00,1,0,,
669304,Jose Miranda,17,17,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,95,110,40,23,0,15,81,25,0,106,8,.271,391,.327,.445,.772,1,1,.500,16,1598,425,174,64,187,0,1,.307,0.86,0,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680739,Josh Winder,12,8,2,0,0,2,1.000,0.17,0.33,54.0,12,0,0,0,47,74,27,13,0,9,35,16,0,52,3,.252,206,.313,.447,.760,2,8,.800,4,865,,92,,,0,2,,0.64,0,,4.17,54.0,4,4,0,0,0,0,25,1.26,227,162,12,0,0,560,.650,3,0,1,0,.500,16.02,0,2.19,5.83,2.67,8.67,4.50,1.50,0,0,,
663558,Jovani Moran,26,0,3,0,0,3,1.000,0.12,0.82,33.0,26,0,0,0,28,25,10,7,0,0,45,18,0,21,0,.178,118,.285,.237,.522,0,5,1.000,1,579,,28,,,0,1,,1.12,0,,2.45,33.0,0,1,1,1,1,0,9,1.18,137,99,26,0,0,353,.610,0,0,2,0,.000,17.55,13,2.50,12.27,4.91,5.73,2.73,0.00,8,3,,
650333,Luis Arraez,33,29,0,0,0,0,.000,0.00,-.--,0.0,33,0,0,0,148,159,80,29,1,8,41,47,2,160,2,.317,505,.375,.426,.801,4,4,.500,5,2256,557,215,48,147,0,3,.331,0.93,0,63.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676628,Mark Contreras,6,4,0,8,0,8,1.000,1.33,1.85,39.0,6,0,0,0,9,9,6,0,0,2,12,0,0,5,0,.147,34,.143,.324,.467,0,0,.---,2,108,35,11,4,19,0,1,.143,1.00,0,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605242,Michael Fulmer,21,0,2,1,0,3,1.000,0.14,1.42,19.2,21,1,0,0,21,13,6,6,0,2,21,6,2,21,1,.280,75,.337,.440,.777,1,2,.667,2,321,0,33,0,0,0,1,.---,1.62,0,-.--,2.75,19.2,2,1,1,1,6,0,6,1.37,83,59,21,0,0,201,.630,1,0,2,0,.667,16.32,3,3.50,9.61,2.75,9.61,2.75,0.92,4,1,,
624503,Nick Gordon,4,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,3,8,9,2,0,2,0,4,0,10,0,.476,21,.560,.857,1.417,0,0,.---,0,85,387,18,43,139,0,0,.352,0.38,0,39.44,22.09,3.2,0,0,0,0,0,0,9,3.82,25,11,4,0,0,40,.470,0,0,0,0,.---,23.18,3,0.00,0.00,9.82,24.55,22.09,4.91,0,0,,
